R,F,M,C,L
0.5654448,-0.46934626,-0.4805123,-1.1531961,-0.054018974
-0.27724284,-0.6393024,-0.5413999,0.833643,-1.4079168
0.6891001,-0.5259983,-0.51619166,-0.1455539,-0.9607372
-0.99169546,-0.5259983,-0.5565954,1.5464509,0.98865086
0.56086504,-0.58265036,-0.5605793,1.7585373,1.623466
-1.0008551,-0.24273807,-0.48181677,-1.1481832,0.3201287
-0.8405612,-0.46934626,-0.52726215,0.22514941,1.008875
-0.99169546,0.4370865,-0.52250254,0.050033893,1.1830279
1.5821658,-0.5259983,-0.54859215,1.1267862,0.37518346
1.9622912,-0.41269422,-0.4823456,-1.1531961,-1.0506226
-0.37799898,-0.5259983,-0.5465473,1.0192231,-1.1820799
0.78985626,-0.58265036,-0.4987398,-0.7328977,-1.1337665
1.0371667,-0.5259983,-0.48294497,-1.1531961,-0.64950925
-0.62530947,-0.46934626,-0.51964676,-0.09345335,0.620121
-0.41005772,-0.5259983,-0.5229256,0.018759673,-1.2618531
-0.9871156,-0.5259983,-0.5188711,-0.133719,1.0380877
-0.02535249,-0.5259983,-0.54577166,0.92790025,-0.20232977
-0.7993428,-0.6393024,-0.51150256,-0.38160938,-1.0787117
-0.71232617,-0.58265036,-0.5567364,1.4590281,0.47405732
-0.2909823,-0.6393024,-0.52070445,-0.086128026,1.4436953
-0.24060424,-0.58265036,-0.5012782,-0.70834273,-1.0034328
0.89061236,-0.46934626,-0.53484225,0.4364951,-1.2112926
-0.194806,-0.5259983,-0.5576178,1.482187,1.3290915
-0.9229981,-0.35604215,-0.5565601,1.4203453,-1.0180391
-0.14900775,-0.46934626,-0.56040305,1.6057199,0.7493312
0.006706281,-0.46934626,-0.48795137,-1.1012115,1.6021183
0.56086504,-0.41269422,-0.54623,0.8846599,-1.025904
-0.26808318,-0.58265036,-0.52599293,0.04979439,-1.2315168
-0.1398481,-0.5259983,-0.4916533,-1.0156444,0.45720384
-0.48791474,-0.5259983,-0.5046981,-0.65882534,1.1942636
-1.0008551,-0.58265036,-0.55853444,1.4615523,1.0055044
0.927251,-0.58265036,-0.5379448,0.47454414,-0.72478825
1.3898132,-0.58265036,-0.5645633,1.7585373,-0.35850552
0.56086504,-0.46934626,-0.50388724,-0.7108648,-0.914671
-0.59783053,-0.58265036,-0.5477813,0.89432263,-0.7966965
0.83107466,-0.41269422,-0.49482635,-0.96893024,-0.5877131
-0.3871586,-0.58265036,-0.5478165,0.8942518,-1.2528646
1.2295194,-0.46934626,-0.48798662,-1.1531961,-0.52366984
1.289057,-0.35604215,-0.48915008,-1.1531961,-0.7495067
-0.56577176,-0.46934626,-0.5596979,1.4321594,0.6358509
-0.87262,-0.6393024,-0.5078359,-0.6475666,0.87741774
1.6050649,-0.6393024,-0.48957315,-1.1531961,-1.1832035
2.1134255,-0.58265036,-0.4898552,-1.1531961,-1.0281513
0.74863786,-0.58265036,-0.546089,0.7264554,-0.38322398
1.2066202,-0.58265036,-0.5665376,1.7585373,-0.37985328
0.40057117,-0.5259983,-0.4911597,-1.1531961,-0.7326532
-0.15358756,-0.5259983,-0.5045571,-0.79099,0.09653895
0.9959484,-0.5259983,-0.49126548,-1.1531961,-0.74051815
-0.6298893,-0.58265036,-0.49740005,-0.9979038,-0.64726216
-0.7718639,-0.6393024,-0.55765307,1.2344251,1.2054992
-0.86346036,-0.58265036,-0.5105154,-0.62908393,2.0144672
1.9760307,-0.5259983,-0.49186483,-1.1531961,1.4066176
1.0325869,-0.5259983,-0.5677363,1.7585373,0.04260775
-0.094049856,-0.46934626,-0.5042398,-0.83039063,-1.2494938
-0.37799898,-0.58265036,-0.49944493,-0.97379804,-1.1641028
1.5134684,-0.58265036,-0.492852,-1.1531961,-0.30345076
-0.4375367,-0.46934626,-0.5331499,0.11193255,0.2459733
0.66162115,-0.58265036,-0.5345249,0.16344304,0.6167503
-0.9275779,-0.6393024,-0.5406948,0.41039,-0.82253855
0.588344,-0.6393024,-0.56844145,1.7585373,-1.2472467
0.09372295,-0.58265036,-0.5156981,-0.51518536,1.2886431
1.6920816,-0.6393024,-0.5235602,-0.26088256,-0.020311978
0.070823826,-0.58265036,-0.54943836,0.74587107,0.754949
-0.55661213,-0.5259983,-0.5618838,1.3583772,0.73809546
-0.020772666,-0.35604215,-0.49539044,-1.1258359,-0.6944519
-0.63904893,-0.41269422,-0.50279427,-0.9273081,0.38641915
-0.5520323,-0.46934626,-0.5070955,-0.81407946,-0.5247934
-0.8909393,-0.5259983,-0.52465314,-0.26511723,-1.15062
1.3577543,-0.58265036,-0.569887,1.7585373,1.9942429
1.6691824,-0.6393024,-0.57062733,1.7585373,-1.1697206
2.1088457,-0.58265036,-0.5070603,-0.8721669,-0.8461334
1.7012413,-0.5259983,-0.49722376,-1.1531961,-1.1573614
-0.13526827,-0.41269422,-0.52151537,-0.4354996,-0.35176414
1.4264518,-0.58265036,-0.57133245,1.7585373,-1.0303984
-0.7718639,-0.6393024,-0.5274737,-0.2505589,-0.3899654
1.47225,-0.6393024,-0.5718613,1.7585373,-1.1865741
0.94099045,-0.6393024,-0.5718613,1.7585373,-1.3472441
-0.29556212,-0.41269422,-0.50198334,-1.0601989,-1.0068035
-0.99169546,-0.58265036,-0.5442557,0.3728373,0.9313489
-1.0054349,-0.58265036,-0.53798,0.11334527,-1.2528646
0.78069663,-0.6393024,-0.57210815,1.7585373,-1.329267
0.7165791,-0.6393024,-0.57210815,1.7585373,-0.73152965
2.0309887,-0.6393024,-0.5721434,1.7585373,-1.0820824
-0.57493144,-0.5259983,-0.5664671,1.4288105,0.60776174
1.783678,-0.58265036,-0.5337493,-0.060046505,-0.46187365
-0.27724284,-0.58265036,-0.5677716,1.4754657,-0.20345333
-0.19938582,-0.5259983,-0.5002558,-1.1448448,-0.9045589
0.020445755,-0.58265036,-0.5036404,-1.0559475,0.12462811
-0.69400686,-0.6393024,-0.5638934,1.2344251,-0.5708596
-0.84514105,-0.46934626,-0.511009,-0.8640606,-0.1169387
1.5959053,-0.46934626,-0.5011725,-1.1531961,-1.0528697
1.5088886,-0.5259983,-0.5244064,-0.459234,-0.8877054
1.7287202,-0.46934626,-0.5057558,-1.0485168,0.7032649
0.5379659,-0.46934626,-0.5168263,-0.74355865,-0.9079296
-0.8497209,-0.5259983,-0.5397428,0.036653664,-0.04952471
-0.08489021,-0.58265036,-0.5659383,1.2344251,-0.8202914
-0.7718639,-0.5259983,-0.5146404,-0.83290577,1.3684163
1.9348123,-0.58265036,-0.5507781,0.4877515,-1.0742174
-0.25892353,-0.58265036,-0.50780064,-1.0374669,1.0695477
-0.1398481,-0.5259983,-0.5281788,-0.4038991,0.04260775
-0.82224196,-0.5259983,-0.5688293,1.3641267,1.1066253
0.80817556,-0.6393024,-0.55733573,0.7665871,-0.8427627
1.6142246,-0.6393024,-0.5699222,1.4173616,-1.184327
1.6142246,-0.6393024,-0.5699222,1.4173616,-1.184327
0.71199924,-0.6393024,-0.5145699,-0.86202306,-1.3966811
0.60208344,-0.5259983,-0.5074481,-1.0804025,-1.067476
-0.42837703,-0.58265036,-0.57316583,1.5836641,0.8628114
-0.9596367,-0.58265036,-0.5484511,0.33892718,0.8437107
1.5272079,-0.5259983,-0.57612735,1.7585373,-0.93264806
-0.121528804,-0.6393024,-0.5483454,0.33029258,-0.89669394
-0.42837703,-0.46934626,-0.5314576,-0.3361767,-0.97422004
1.7012413,-0.5259983,-0.50522697,-1.1531961,0.7336012
-0.06657091,-0.58265036,-0.57549274,1.7004173,1.5403221
-0.8314016,-0.46934626,-0.5444672,0.14990175,1.1560622
1.8844342,-0.5259983,-0.51256025,-0.9576021,0.7942738
-0.01619284,-0.58265036,-0.5134417,-0.93193847,-1.3494912
-1.0054349,-0.58265036,-0.5681242,1.2344251,-0.63715005
-0.950477,-0.41269422,-0.50966924,-1.0821353,0.9796623
0.2906554,-0.5259983,-0.52465314,-0.629338,0.6437159
0.57918435,-0.5259983,-0.5074481,-1.1531961,-1.2685945
-0.94589716,-0.5259983,-0.561778,0.8628992,1.2290941
-1.0054349,-0.5259983,-0.5558197,0.5699246,1.6066124
1.082965,-0.41269422,-0.50780064,-1.1531961,-0.8101793
-0.25892353,-0.46934626,-0.5466178,0.15178792,0.3100166
0.8264949,-0.6393024,-0.5082237,-1.1531961,-1.3674684
0.8356545,-0.6393024,-0.54513705,0.07625495,-1.1539907
-0.9871156,-0.58265036,-0.5162974,-0.9366001,-1.0180391
0.91809136,-0.18608603,-0.5087878,-1.1531961,0.9437082
-0.78560334,-0.46934626,-0.5406595,-0.130073,0.6718051
0.31355453,-0.5259983,-0.53716916,-0.27384695,-1.2067983
0.74863786,-0.58265036,-0.5594511,0.66365355,-0.8775933
1.1287632,-0.58265036,-0.5105154,-1.1531961,0.74146616
1.9622912,-0.6393024,-0.5798645,1.7585373,-1.0393869
1.9302324,-0.58265036,-0.5105154,-1.1531961,-1.0281513
2.1180053,-0.6393024,-0.5464768,0.055641733,-1.0517461
0.62040275,-0.6393024,-0.5208455,-0.86202306,-0.3326635
2.1729631,-0.58265036,-0.58021706,1.7585373,1.6964978
0.56086504,-0.58265036,-0.58021706,1.7585373,-1.0506226
1.3806535,-0.5259983,-0.55391586,0.3612794,-0.9214124
1.1379229,-0.5259983,-0.5211275,-0.86202306,1.7043628
-0.24976389,-0.58265036,-0.5717203,1.2344251,0.33024082
0.41889048,-0.41269422,-0.51203144,-1.1531961,-1.1146659
-0.6527884,-0.6393024,-0.57210815,1.2344251,0.48754013
-0.3825788,-0.6393024,-0.57210815,1.2344251,-0.20232977
-0.052831437,-0.5259983,-0.54474926,-0.06603894,-1.1641028
0.7348983,-0.5259983,-0.56459856,0.7968054,1.0099986
2.2141817,-0.5259983,-0.51312435,-1.1531961,-0.92253596
-0.54745245,-0.5259983,-0.51918846,-0.98173565,-0.28659725
1.7928377,-0.6393024,-0.55395114,0.27604133,1.4605488
-0.30014196,-0.46934626,-0.5339608,-0.51281464,-1.2562352
-0.74438494,-0.6393024,-0.54348004,-0.17342094,0.9504496
1.1791413,-0.6393024,-0.5822267,1.7585373,-0.3360342
2.0630474,-0.6393024,-0.52408904,-0.86202306,-1.0708468
-0.7031665,-0.58265036,-0.5168968,-1.0804636,0.31788158
0.070823826,-0.5259983,-0.55927485,0.47025946,-1.0101742
1.4127123,-0.46934626,-0.5373807,-0.43951285,-0.9730965
-0.65736824,-0.58265036,-0.58021706,1.5838335,0.7043885
0.5746045,-0.6393024,-0.5347012,-0.54851586,0.99876297
-0.9413174,-0.5259983,-0.5711209,1.0391678,-0.74164176
1.47225,-0.5259983,-0.51562756,-1.1531961,-0.9629844
1.7470394,-0.5259983,-0.51562756,-1.1531961,-0.49333352
-0.7077463,-0.5259983,-0.5621306,0.57214886,-1.236011
0.4463694,-0.58265036,-0.5158743,-1.1531961,-1.0506226
1.1058642,-0.46934626,-0.52951854,-0.756512,1.3583043
-0.9321577,-0.6393024,-0.5798645,1.4964815,1.8279551
-0.6802674,-0.6393024,-0.5798645,1.4964815,0.8526993
0.67078084,-0.6393024,-0.5360057,-0.5402589,-1.4067931
0.1990589,-0.46934626,-0.5420698,-0.32239243,1.2335883
-0.08947003,-0.6393024,-0.54929733,-0.043438192,0.9740445
0.88145274,-0.46934626,-0.51707304,-1.1531961,-1.2618531
-0.12610863,-0.46934626,-0.56206006,0.51951236,-1.0483754
1.8523754,-0.6393024,-0.55744153,0.3026706,-1.1225308
-0.54287267,-0.46934626,-0.55511457,0.19532053,-0.1776113
0.57918435,-0.5259983,-0.520916,-1.0484861,-0.4135603
0.744058,-0.58265036,-0.52944803,-0.81447095,-1.1303958
0.8860326,-0.5259983,-0.58532923,1.7585373,-1.3023015
-0.39173844,-0.46934626,-0.5422813,-0.37869853,1.1605566
0.83107466,-0.6393024,-0.5536691,0.071387835,-1.3023015
1.8157369,-0.5259983,-0.5203872,-1.1531961,0.5459656
1.0417466,-0.5259983,-0.54129416,-0.47413942,-0.7910787
0.24485715,-0.6393024,-0.5768325,1.125141,-1.3809512
-0.4375367,-0.6393024,-0.5513422,-0.119226635,1.2088699
-0.533713,-0.6393024,-0.5436916,-0.42009646,1.3571807
1.1883008,-0.41269422,-0.52176213,-1.1531961,-1.160732
-0.8817797,-0.58265036,-0.52423006,-1.0796312,-0.8427627
0.0479247,-0.46934626,-0.5287076,-0.9454006,-0.5899603
-0.52455336,-0.5259983,-0.56794786,0.6204257,0.7178713
-0.49249458,-0.46934626,-0.52997684,-0.9171768,0.07968545
1.0005282,-0.46934626,-0.52257305,-1.1531961,0.7650611
1.444771,-0.5259983,-0.5226788,-1.1531961,-1.1641028
-0.6619481,-0.5259983,-0.58691573,1.6840054,0.24822044
2.2141817,-0.6393024,-0.532198,-0.86202306,-1.023657
1.2753175,-0.6393024,-0.532198,-0.86202306,-1.2641002
-0.35052,-0.41269422,-0.53181016,-0.8783488,-1.0730939
-0.950477,-0.6393024,-0.5798645,1.2344251,1.7627882
-0.1032095,-0.6393024,-0.5798645,1.2344251,0.5381006
-0.15816739,-0.41269422,-0.5633998,0.36102462,-1.259606
0.6891001,-0.58265036,-0.52359545,-1.1531961,-0.6877105
-0.93673754,-0.58265036,-0.5483101,-0.3087873,-0.44614372
-0.9825358,-0.58265036,-0.5442204,-0.4702192,-0.63715005
-0.28182265,-0.5259983,-0.561778,0.24116208,1.1661744
-0.9642165,-0.58265036,-0.55440944,-0.088099584,-0.442773
-0.16274722,-0.58265036,-0.5798293,1.1729347,-1.3348849
0.020445755,-0.5259983,-0.56738377,0.49684983,-0.45288512
0.8264949,-0.6393024,-0.5245826,-1.1531961,0.6909057
0.066244,-0.58265036,-0.5822972,1.3113132,-1.2506174
1.7149807,-0.58265036,-0.5763741,0.94992274,-0.678722
1.5775859,-0.5259983,-0.52821404,-1.0583315,-0.37198833
1.7653588,-0.6393024,-0.5427749,-0.5708493,0.35608283
1.3348553,-0.6393024,-0.53533584,-0.8388274,0.61450315
-0.6665279,-0.58265036,-0.5489448,-0.34777558,-0.5146813
-0.84514105,-0.6393024,-0.5816626,1.2344251,0.6684344
0.98220885,-0.6393024,-0.5899478,1.7585373,-1.109048
1.6920816,-0.58265036,-0.53001213,-1.0187163,0.6909057
-0.8909393,-0.58265036,-0.57260174,0.6904376,1.1931399
1.705821,-0.58265036,-0.52659225,-1.1531961,-1.15062
0.029605404,-0.5259983,-0.5867042,1.4964815,-1.4090403
0.73031855,-0.58265036,-0.59068817,1.7585373,-1.3685919
-0.9596367,-0.5259983,-0.55046076,-0.3368848,1.4257183
-0.6619481,-0.58265036,-0.58716255,1.5110364,-0.603443
-0.14442793,-0.58265036,-0.539214,-0.7631028,-0.44839084
2.0859466,-0.46934626,-0.5274032,-1.1531961,0.08193258
0.9730492,-0.6393024,-0.5274737,-1.1531961,-1.3337613
0.9638896,-0.6393024,-0.5274737,-1.1531961,1.885257
0.84023434,-0.6393024,-0.5274737,-1.1531961,-1.3674684
0.97762907,-0.6393024,-0.5274737,-1.1531961,1.809978
0.9364106,-0.6393024,-0.5274737,-1.1531961,-1.3472441
1.2844772,-0.6393024,-0.5274737,-1.1531961,-0.7225411
0.8951922,-0.6393024,-0.5274737,-1.1531961,1.2156113
0.95015013,-0.6393024,-0.5274737,-1.1531961,-1.3438735
0.91809136,-0.6393024,-0.5274737,-1.1531961,-1.3494912
0.5333861,-0.46934626,-0.5414352,-0.7251294,-1.2315168
1.8523754,-0.58265036,-0.5287076,-1.1531961,-1.0663525
-0.3825788,-0.58265036,-0.5519063,-0.35197973,-1.4056696
1.8248965,-0.58265036,-0.567137,0.28456974,0.5583248
1.5272079,-0.58265036,-0.5302589,-1.1531961,1.5313336
1.7699386,-0.6393024,-0.59305036,1.7585373,-1.1450021
0.6891001,-0.6393024,-0.53047043,-1.1531961,-1.1854506
1.6188043,-0.58265036,-0.57496387,0.6483184,-0.92253596
0.4463694,-0.5259983,-0.54393834,-0.7081768,0.7571961
2.1042657,-0.58265036,-0.5932971,1.7585373,1.1246024
1.3989729,-0.5259983,-0.59347343,1.7585373,-1.2135397
0.45094925,-0.46934626,-0.54118836,-0.81809473,-0.91916525
1.4997289,-0.6393024,-0.5834959,1.1097628,-0.39108896
0.73031855,-0.58265036,-0.5549383,-0.3220252,1.4661666
1.7149807,-0.46934626,-0.5420345,-0.8086965,-0.5641182
1.6417035,-0.6393024,-0.5316339,-1.1531961,-1.1596085
1.8477956,-0.6393024,-0.5316339,-1.1531961,-0.6820927
0.9318308,-0.58265036,-0.53177494,-1.1531961,-0.66299206
0.18531944,-0.6393024,-0.5903004,1.4964815,-1.1371372
0.9638896,-0.58265036,-0.5717555,0.42154527,-0.72815895
0.9684694,-0.46934626,-0.53233904,-1.1531961,-1.1753385
-0.6482086,-0.58265036,-0.5345249,-1.0947046,1.4583017
0.052504525,-0.58265036,-0.58416575,1.0744177,-0.16188137
-0.8314016,-0.5259983,-0.5873741,1.2344251,1.6605437
-0.7581244,-0.58265036,-0.5385441,-0.9979038,-0.9011882
0.9638896,-0.58265036,-0.57778436,0.6669108,-0.7528774
1.3806535,-0.5259983,-0.53410184,-1.1531961,-1.2303932
0.6112431,-0.35604215,-0.53417236,-1.1531961,-0.30345076
1.6004851,-0.58265036,-0.558746,-0.26124075,1.2571833
-0.6619481,-0.6393024,-0.54859215,-0.66386044,1.1122432
-0.74438494,-0.5259983,-0.54457295,-0.8212645,0.08755042
0.9364106,-0.5259983,-0.534948,-1.1531961,-1.2494938
1.9851904,-0.41269422,-0.5351595,-1.1531961,-0.02255911
-0.52455336,-0.58265036,-0.54337424,-0.8838914,-1.0865767
-0.9687963,-0.58265036,-0.55046076,-0.6397831,-1.2292696
1.2249395,-0.5259983,-0.53593516,-1.1531961,-0.99781495
-0.06657091,-0.58265036,-0.58208567,0.81185937,-0.51018703
0.7761168,-0.6393024,-0.5968933,1.7585373,1.9953666
-1.0008551,-0.41269422,-0.54682934,-0.79129475,0.46282166
-0.9642165,-0.2993901,-0.57425874,0.38125116,-1.31129
0.35935277,-0.6393024,-0.5837427,0.7745788,1.7155985
0.12120189,-0.6393024,-0.57062733,0.069732144,1.2470711
0.405151,-0.58265036,-0.5397428,-1.1531961,1.2695425
0.54254574,-0.58265036,-0.59943175,1.7585373,1.0246049
0.3868317,-0.58265036,-0.59773946,1.6345061,0.38192487
-0.33678055,-0.58265036,-0.55740625,-0.5269474,-0.4000775
1.8935939,-0.6393024,-0.5408005,-1.1531961,0.3875427
1.3714939,-0.5259983,-0.5408358,-1.1531961,0.044854887
1.3714939,-0.6393024,-0.6001721,1.7585373,1.7425641
1.6783421,-0.58265036,-0.54101205,-1.1531961,0.5381006
-0.63904893,-0.46934626,-0.552012,-0.77019626,0.915619
-0.90467876,-0.5259983,-0.56442225,-0.27398857,-1.3674684
-0.5703516,-0.5259983,-0.5601562,-0.4764657,0.82348657
-0.9687963,-0.5259983,-0.59343815,1.2344251,-1.1775856
-0.05741126,-0.58265036,-0.5817331,0.51562274,0.7718025
-0.11236915,-0.6393024,-0.5968933,1.4430981,-1.0652289
0.5746045,-0.5259983,-0.5426691,-1.1531961,-0.28996795
1.289057,-0.6393024,-0.5427749,-1.1531961,-1.2629766
2.2370806,-0.6393024,-0.5427749,-1.1531961,0.56281906
1.2844772,-0.6393024,-0.57210815,0.011497528,-1.2472467
1.7012413,-0.41269422,-0.5513774,-0.8593212,-1.0877002
0.30439487,-0.5259983,-0.55007297,-0.9279343,-0.5742303
1.7928377,-0.6393024,-0.6019349,1.7585373,-1.1326429
-0.4421165,-0.58265036,-0.54926205,-0.9601561,-1.4011754
0.97762907,-0.6393024,-0.5436916,-1.1531961,-1.3337613
1.2661579,-0.46934626,-0.55511457,-0.74683464,1.7537997
0.6753606,-0.5259983,-0.5437973,-1.1531961,-0.57535386
1.1470826,-0.5259983,-0.5483806,-1.004201,-0.5090635
1.8019974,-0.6393024,-0.5443967,-1.1531961,0.645963
-0.8176621,-0.6393024,-0.5951657,1.2344251,-0.25064313
0.09372295,-0.5259983,-0.5757748,0.115974255,-0.5652418
-0.33220074,-0.58265036,-0.5688293,-0.23511203,1.2841488
1.3577543,-0.5259983,-0.5573005,-0.7179638,-0.7034405
0.52880627,-0.6393024,-0.6030984,1.7585373,1.0908954
0.9730492,-0.6393024,-0.6030984,1.7585373,0.56057197
1.705821,-0.58265036,-0.54570115,-1.1531961,-0.7787194
-0.43295687,-0.58265036,-0.5478165,-1.0979799,-1.116913
1.8569553,-0.6393024,-0.59294456,0.99607664,0.8448343
1.6371237,-0.6393024,-0.59294456,0.99607664,0.80326235
0.5471256,-0.6393024,-0.60405034,1.7585373,1.0639298
-0.34136036,-0.6393024,-0.5968228,1.2344251,0.09653895
1.6920816,-0.58265036,-0.55031973,-1.0397043,-0.746136
-0.31388143,-0.58265036,-0.5552556,-0.8632803,0.6594458
1.2707378,-0.58265036,-0.5472524,-1.1531961,-1.1989334
-0.14900775,-0.58265036,-0.6001369,1.4458486,-1.4090403
2.1180053,-0.58265036,-0.57207286,-0.17911416,-0.9618608
2.1821227,-0.6393024,-0.58183885,0.3026706,-0.37086475
-0.8588805,-0.58265036,-0.60362726,1.6599315,1.1650507
1.0325869,-0.6393024,-0.6050375,1.7585373,-0.37086475
-0.31388143,-0.6393024,-0.5550088,-0.91608965,-0.75737166
2.1409044,-0.6393024,-0.54869795,-1.1531961,0.71562415
1.2753175,-0.6393024,-0.54869795,-1.1531961,-1.2652237
1.8752745,-0.6393024,-0.54869795,-1.1531961,0.010024321
-0.23602441,-0.5259983,-0.6009125,1.4206994,-0.9472544
-0.37799898,-0.5259983,-0.5850119,0.4120068,1.304373
-0.43295687,-0.58265036,-0.5730248,-0.20203008,-0.101208776
-0.60699016,-0.6393024,-0.57210815,-0.2505589,0.91337186
0.9684694,-0.35604215,-0.54943836,-1.1531961,-0.07311961
-0.80850244,-0.6393024,-0.59862083,1.2344251,0.53023565
0.31355453,-0.6393024,-0.6030984,1.5492125,1.5077386
0.36393258,-0.5259983,-0.57013375,-0.35098216,-1.176462
0.39599136,-0.6393024,-0.57418823,-0.16839762,-0.040536176
0.67994046,-0.6393024,-0.5497909,-1.1531961,1.3178558
0.09372295,-0.6393024,-0.57796067,0.011497528,-1.1405079
0.19447908,-0.58265036,-0.5634351,-0.6450327,-0.43490806
1.0967045,-0.58265036,-0.5984798,1.1963657,1.0796597
-0.7718639,-0.6393024,-0.5990439,1.2344251,-1.3697155
0.043344878,-0.6393024,-0.5769382,-0.04924527,0.44933885
1.5226281,-0.6393024,-0.57210815,-0.27967623,-0.65625066
0.6570414,-0.58265036,-0.55109537,-1.1531961,-0.7708545
-0.94589716,-0.6393024,-0.5873036,0.45026755,0.061708383
0.5929238,-0.5259983,-0.5792299,0.011497528,0.4043962
-0.7901832,-0.46934626,-0.5566659,-0.96621585,-0.8978175
1.4127123,-0.46934626,-0.55151844,-1.1531961,-0.92253596
-0.9321577,-0.5259983,-0.5844126,0.2735304,0.32574654
-0.99169546,-0.6393024,-0.6030984,1.4437499,-1.1068009
-0.8543007,-0.5259983,-0.6048965,1.5743506,-1.0742174
-0.24518406,-0.6393024,-0.57136774,-0.40434688,0.2594561
1.9073334,-0.58265036,-0.5524704,-1.1531961,-0.8629869
0.4601089,-0.58265036,-0.607999,1.7585373,-0.73714745
0.51048696,-0.41269422,-0.5699575,-0.4864332,-0.36412337
1.8523754,-0.58265036,-0.553105,-1.1531961,0.12575169
0.020445755,-0.58265036,-0.57658565,-0.19244719,-0.46636793
0.6158229,-0.46934626,-0.55321074,-1.1531961,-0.5674889
-0.94589716,-0.6393024,-0.6026048,1.3266907,0.6628165
2.0676272,-0.6393024,-0.55744153,-1.0076096,1.2156113
-0.24060424,-0.58265036,-0.5950247,0.80363154,-1.2405053
-0.95505685,-0.58265036,-0.58790296,0.37726292,0.25271472
-0.31846124,-0.5259983,-0.5932971,0.69382465,-0.120309405
-0.3276209,-0.58265036,-0.5891722,0.44078326,-0.21019474
1.550107,-0.58265036,-0.55384535,-1.1531961,-0.982085
-0.9871156,-0.58265036,-0.58088696,-0.01780652,0.031372085
0.97762907,-0.58265036,-0.5541274,-1.1531961,1.6032418
1.4310316,-0.6393024,-0.5739062,-0.35837758,-1.2112926
1.1516623,-0.5259983,-0.5752459,-0.29908776,-0.9079296
1.1745614,-0.58265036,-0.55440944,-1.1531961,0.3572064
0.6478817,-0.58265036,-0.6072234,1.5910991,-0.46524435
1.2478386,-0.58265036,-0.55514985,-1.1531961,-0.6798456
-0.94589716,-0.46934626,-0.60514325,1.409401,0.24147904
1.3394351,-0.6393024,-0.5553966,-1.1531961,-1.2483703
0.7852764,-0.58265036,-0.5978452,0.89241564,-1.0596111
-0.9413174,-0.41269422,-0.57260174,-0.50290895,-1.3798276
-0.08489021,-0.41269422,-0.55800563,-1.1046673,-0.6517564
1.0417466,-0.58265036,-0.5798293,-0.18533152,0.7077592
-0.06657091,-0.5259983,-0.57330686,-0.49084768,1.5313336
2.2187614,-0.58265036,-0.5569832,-1.1531961,-0.90006465
